uin,award_name,awarded_by,award_year,award_country,award_level,award_source_url_1,award_source_url_2,award_source_url_3,award_processed_date_timestamp,award_inserted_date_timestamp,award_updated_timestamp,award_delete_flag_timestamp
DL008207,Gold Medallist,Shyama Prasad Mukherji College for Women,1987.0,India,National,"https://www.practo.com/delhi/doctor/dr-ashok-pansari-general-physician#:~:text=Ashok%20Pansari%20is%20a%20Consultant,completed%20MBBS%20from%20University…",,,2025-04-16 14:49:53,2025-04-16 14:49:53,,
DL008600,"""Honourable Mention"" as Young Investigator during Oral Presentation",American Association of Clinical Endocrinology Annual Meeting and Clinical Congress,2006.0,United States,International,https://www.practo.com/delhi/doctor/dr-niti-agarwal-endocrinologist,,,2025-04-29 12:52:29,2025-04-29 12:52:29,,
DL008600,International Travel Grant Award for Poster Presentation,"American Association of Clinical Endocrinology, 15th Annual Meeting and Clinical Congress",2006.0,United States,International,https://www.practo.com/delhi/doctor/dr-niti-agarwal-endocrinologist,,,2025-04-29 12:52:29,2025-04-29 12:52:29,,
DL008731,Best Research Paper Award,Indian Journal of Endocrinology and Metabolism,2017.0,India,National,https://www.practo.com/delhi/doctor/vineet-kumar-surana-endocrinologist,,,2025-04-16 12:42:50,2025-04-16 12:42:50,,
DL008731,AV Gandhi Award for Excellence in Endocrinology,,2014.0,India,National,https://www.practo.com/delhi/doctor/vineet-kumar-surana-endocrinologist,,,2025-04-16 12:42:50,2025-04-16 12:42:50,,
DL008836,Anil Seth Award for Best Clinical Research in Endocrinology,Endocrine Society of India,2016.0,India,National,https://www.practo.com/delhi/doctor/dr-prof-deep-dutta,,,2025-04-15 17:19:52,2025-04-15 17:19:52,,
DL008836,Novartis Young Investigator Award for best clinical research in diabetes prevention in India,Research Society for the Study of Diabetes in India,2016.0,India,National,https://www.practo.com/delhi/doctor/dr-prof-deep-dutta,,,2025-04-15 17:19:52,2025-04-15 17:19:52,,
DL008836,Gold Medal Award,Indian Society of Hypertension,2015.0,India,National,https://www.practo.com/delhi/doctor/dr-prof-deep-dutta,,,2025-04-15 17:19:52,2025-04-15 17:19:52,,
DL008836,AV Gandhi award,,2014.0,India,National,https://www.practo.com/delhi/doctor/dr-prof-deep-dutta,,,2025-04-15 17:19:52,2025-04-15 17:19:52,,
DL008836,Received Endocrine Trainee Day Award,George R Brown Center Houston,2012.0,United States,National,https://www.practo.com/delhi/doctor/dr-prof-deep-dutta,,,2025-04-15 17:19:52,2025-04-15 17:19:52,,
DL008973,Dr. Anil R Sheth Award for best young Researcher in the field of Clinical Endocrinology in India,Endocrine Society of India,2021.0,India,National,http://endocrinologistdelhi.in/about.aspx,,,2025-06-10 09:21:13,2025-06-10 09:21:13,,
DL008973,Times Healthcare Achievers Award for Best Endocrinologist in Delhi/NCR,,2018.0,India,National,http://endocrinologistdelhi.in/about.aspx,,,2025-06-10 09:21:13,2025-06-10 09:21:13,,
DL008973,Dr. MMS Ahuja Book Prize Award for Best DM Endocrinology candidate,All India Institute of Medical Sciences,2012.0,India,National,http://endocrinologistdelhi.in/about.aspx,,,2025-06-10 09:21:13,2025-06-10 09:21:13,,
DL008973,1st Prize in Torrent Young Scholar Award Endocrinology,,2011.0,India,National,https://www.practo.com/delhi/doctor/dr-deepak-khandelwal-physiotherapist,,,2025-04-19 09:46:03,2025-04-19 09:46:03,,
DL008973,Osler Award for Best Oral Paper Presentation,40th Endocrine Society of India Conference,,India,National,https://www.practo.com/delhi/doctor/dr-deepak-khandelwal-physiotherapist,,,2025-04-19 09:46:03,2025-04-19 09:46:03,,
DL008973,1st and 2nd Prize in Award for Excellence in Endocrine Writing,,,India,National,https://www.practo.com/delhi/doctor/dr-deepak-khandelwal-physiotherapist,,,2025-04-19 09:46:03,2025-04-19 09:46:03,,
DL008973,2nd Prize in Award for Excellence in Endocrine Writing,,,India,National,https://www.practo.com/delhi/doctor/dr-deepak-khandelwal-physiotherapist,,,2025-04-19 09:46:03,2025-04-19 09:46:03,,
DL009112,Research Award,Karol Bagh Medical Society,,India,National,https://www.practo.com/delhi/doctor/dr-rajinder-kumar-singal-internal-medicine,,,2025-04-16 15:49:43,2025-04-16 15:49:43,,
DL009112,Dr D C Bhutani Award,,,India,National,https://www.practo.com/delhi/doctor/dr-rajinder-kumar-singal-internal-medicine,,,2025-04-16 15:49:43,2025-04-16 15:49:43,,
DL009112,IMAAMS Dr S P Aggarwal Memorial Award,,,India,National,https://www.practo.com/delhi/doctor/dr-rajinder-kumar-singal-internal-medicine,,,2025-04-16 15:49:43,2025-04-16 15:49:43,,
DL009433,Annual Symposium of American Academy of Medical Acupuncture,,2011.0,India,National,https://www.practo.com/delhi/doctor/dr-manish-gupta-acupuncturist,,,2025-06-12 18:51:22,2025-06-12 18:51:22,,
DL009433,Gold Medal,,2010.0,India,National,https://www.practo.com/delhi/doctor/dr-manish-gupta-acupuncturist,,,2025-06-12 18:51:22,2025-06-12 18:51:22,,
DL009433,Annual Acupuncture Association of India Conference,,2010.0,India,National,https://www.practo.com/delhi/doctor/dr-manish-gupta-acupuncturist,,,2025-06-12 18:51:22,2025-06-12 18:51:22,,
DL009433,Various Workshops and conferences attended in field of Diabetes and Medicine like Workshop,Indian Society of Critical Care Medicine,2008.0,India,National,https://www.practo.com/delhi/doctor/dr-manish-gupta-acupuncturist,,,2025-06-12 18:51:22,2025-06-12 18:51:22,,
DL009592,"Speaker at Various National and International Meetings Chaired Session at Various National / International Symposium Organized Several Seminars, Clinical Meetings in the Field of Disaster and Metabolic Syndrome",,,India,National,https://www.practo.com/delhi/doctor/dr-rakesh-gupta-physiotherapist-internal-medicine,,,2025-04-25 12:37:01,2025-04-25 12:37:01,,
DL010387,Received many awards from Indian medical Association and various other professional bodies,,,India,National,https://www.practo.com/delhi/doctor/dr-s-k-mundhra-diabetologist,,,2025-04-23 14:22:09,2025-04-23 14:22:09,,
DL010511,Fellowship of International Medical Sciences Academy,,2004.0,India,National,https://www.practo.com/delhi/doctor/dr-mukesh-ajmera-cardiologist-2/stories?fingerprint=aa8e3364-1283-4349-9f1a-21212427bbb3&from_amp=true,,,2025-04-24 11:24:35,2025-04-24 11:24:35,,
DL011802,Gold Medal,University of Delhi,1999.0,India,National,https://www.practo.com/delhi/doctor/vineetmalik52-gmail-com-cardiologist,,,2025-06-11 17:05:38,2025-06-11 17:05:38,,
DL012278,Padma Shree Award,,2004.0,India,National,https://www.practo.com/delhi/doctor/dr-s-c-manchanda-cardiologist,,,2025-06-11 17:02:55,2025-06-11 17:02:55,,
DL012384,AV Gandhi award,Endocrine Society of India,2017.0,India,National,"https://www.practo.com/delhi/doctor/himika-chawla-endocrinologist#:~:text=Council%20verified%20practitioner-,Dr.,PSRI%20hospital%20in%20South%20Delhi.",,,2025-04-23 17:33:30,2025-04-23 17:33:30,,
DL012384,DR MMS Ahuja Award for Best DM student in Endocrinology,All India Institute Of Medical Sciences Delhi,2016.0,India,National,"https://www.practo.com/delhi/doctor/himika-chawla-endocrinologist#:~:text=Council%20verified%20practitioner-,Dr.,PSRI%20hospital%20in%20South%20Delhi.",,,2025-04-23 17:33:30,2025-04-23 17:33:30,,
DL012384,Young Researcher Award,Novo Nordisk,2015.0,United States,International,"https://www.practo.com/delhi/doctor/himika-chawla-endocrinologist#:~:text=Council%20verified%20practitioner-,Dr.,PSRI%20hospital%20in%20South%20Delhi.",,,2025-04-23 17:33:30,2025-04-23 17:33:30,,
DL018402,Best Resident Award,,2015.0,India,National,https://www.practo.com/delhi/doctor/dr-utsav-1-general-physician?practice_id=1156822&specialization=Body%20Weakness&referrer=doctor_listing&category_name=symptom&category_id=1088,,,2025-04-27 10:27:57,2025-04-27 10:27:57,,
DL018402,Best Oral Paper Presentation at National Conference of Clinical Medicine,,2013.0,India,National,https://www.practo.com/delhi/doctor/dr-utsav-1-general-physician?practice_id=1156822&specialization=Body%20Weakness&referrer=doctor_listing&category_name=symptom&category_id=1088,,,2025-04-27 10:27:57,2025-04-27 10:27:57,,
DL018402,Gold Medallist and Distinction in All Subjects in MBBS,,2011.0,India,National,https://www.practo.com/delhi/doctor/dr-utsav-1-general-physician?practice_id=1156822&specialization=Body%20Weakness&referrer=doctor_listing&category_name=symptom&category_id=1088,,,2025-04-27 10:27:57,2025-04-27 10:27:57,,
DL020285,Gold Medal,,2003.0,India,National,https://www.practo.com/delhi/doctor/sanjiv-gupta-cardiologist?practice_id=667756&specialization=Syncope&referrer=doctor_listing&category_name=symptom&category_id=771,,,2025-06-11 17:08:36,2025-06-11 17:08:36,,
DL022584,Founder & Executive Member,Association of Family Physician Of India,2010.0,India,National,https://www.practo.com/delhi/doctor/dr-navneet-singh-1-diabetologist,,,2025-04-25 15:15:36,2025-04-25 15:15:36,,
DL023896,Gold Medallist in MS,,,India,National,https://www.practo.com/delhi/doctor/dr-anuj-gupta-general-physician,,,2025-04-15 10:14:29,2025-04-15 10:14:29,,
DL024029,Stanley Conklin Research Award - 1st Prize For Best Original Research Paper,,2012.0,India,National,https://www.practo.com/gurgaon/doctor/dr-hemi-soneja-diabetologist,,,2025-04-15 14:52:17,2025-04-15 14:52:17,,
DL024029,Lynn Smaha Resident Research Competition – 3rd Prize,Guthrie Annual Cardiovascular & Diabetes Symposium,2011.0,India,National,https://www.practo.com/gurgaon/doctor/dr-hemi-soneja-diabetologist,,,2025-04-15 14:52:17,2025-04-15 14:52:17,,
DL024029,"Stanley Conklin Research Award, Guthrie Clinic - 3rd Prize For Best Original Research Paper",,2011.0,India,National,https://www.practo.com/gurgaon/doctor/dr-hemi-soneja-diabetologist,,,2025-04-15 14:52:17,2025-04-15 14:52:17,,
DL024384,Distinguished Doctor Award,,2017.0,India,National,https://www.practo.com/delhi/doctor/dr-sarita-gulati-cardiologist-4,,,2025-06-11 17:30:31,2025-06-11 17:30:31,,
DL029587,Fellowship’s in Adult Cardiothoracic Surgery Award,Wellington Regional Hospital,,New Zealand,National,https://www.practo.com/noida/doctor/dr-vaibhav-mishra-cardiologist,,,2025-04-15 14:29:30,2025-04-15 14:29:30,,
DL492460,DM Cardiology,,2015.0,India,National,https://www.practo.com/delhi/doctor/sandhya-rao-general-physician,,,2025-06-11 17:38:03,2025-06-11 17:38:03,,
GA491728,Goa State merit list holder to stand 7th in the state of Goa SSCE,,,India,National,https://dmrcgoa.com/,,,2025-06-10 09:37:51,2025-06-10 09:37:51,,
GJ017748,Winner in Tulsa 2017 Diabetologist Zonal Round Chennai,,2017.0,India,National,https://www.practo.com/surat/doctor/alpa-c-paneliya-diabetologist,,,2025-06-12 18:11:18,2025-06-12 18:11:18,,
GJ017748,Best Orator in TYSA 2017 National Competition Ahmedabad,,2017.0,India,National,https://www.practo.com/surat/doctor/alpa-c-paneliya-diabetologist,,,2025-06-12 18:11:18,2025-06-12 18:11:18,,
GJ019856,The Young Scholar Award,Endocrine Society of India,2016.0,India,National,https://www.practo.com/ahmedabad/doctor/s-k-agarwal-endocrinologist,,,2025-04-17 15:28:31,2025-04-17 15:28:31,,
HR002078,ESI and AV Gandhi Award for excellence in endocrinology,,2016.0,India,National,https://www.practo.com/gurgaon/doctor/neelam-pandey-kukreti-endocrinologist,,,2025-04-15 15:58:37,2025-04-15 15:58:37,,
HR002078,Prof. Kedarnath Memorial Gold Medal for best Post graduate in MD,,2006.0,India,National,https://www.practo.com/gurgaon/doctor/neelam-pandey-kukreti-endocrinologist,,,2025-04-15 15:58:37,2025-04-15 15:58:37,,
HR004998,FICP,,2015.0,India,National,https://www.practo.com/gurgaon/doctor/dr-joy-chakraborty-internal-medicine,,,2025-06-14 12:54:18,2025-06-14 12:54:18,,
HR005967,2nd Best Published Article,Endocrine Society of India,2012.0,India,National,https://www.practo.com/gurgaon/doctor/dr-beena-bansal-diabetologist,,,2025-04-29 17:29:32,2025-04-29 17:29:32,,
HR005967,"Certificate of Merit, Pediatrics, Medicine",,1997.0,India,National,https://www.practo.com/gurgaon/doctor/dr-beena-bansal-diabetologist,,,2025-04-29 17:29:32,2025-04-29 17:29:32,,
HR005967,"Certificate of Merit, Pathology",,1995.0,India,National,https://www.practo.com/gurgaon/doctor/dr-beena-bansal-diabetologist,,,2025-04-29 17:29:32,2025-04-29 17:29:32,,
HR005967,"Certificate of Merit, Anatomy, Biochemistry",,1993.0,India,National,https://www.practo.com/gurgaon/doctor/dr-beena-bansal-diabetologist,,,2025-04-29 17:29:32,2025-04-29 17:29:32,,
HR006145,Rajiv Gandhi Excellence Award,,2014.0,India,National,https://www.practo.com/panchkula/doctor/aditya-rattan-cardiologist,,,2025-04-22 11:05:15,2025-04-22 11:05:15,,
HR006145,Accredition Award,Indian Academy of Echocardiography,2007.0,India,National,https://www.practo.com/panchkula/doctor/aditya-rattan-cardiologist,,,2025-04-22 11:05:15,2025-04-22 11:05:15,,
HR007584,MRCPS (Glasgow),,2018.0,India,National,https://www.practo.com/gurgaon/doctor/paras-agarwal-diabetologist-1,,,2025-04-17 10:58:08,2025-04-17 10:58:08,,
HR007584,Gold Medal (MBBS),,2004.0,India,National,https://www.practo.com/gurgaon/doctor/paras-agarwal-diabetologist-1,,,2025-04-17 10:58:08,2025-04-17 10:58:08,,
HR008627,Several publications in reputed International and Indian journals,,,India,National,https://www.practo.com/gurgaon/doctor/rohit-goel-1-cardiologist,,,2025-04-15 11:28:48,2025-04-15 11:28:48,,
HR010853,Best Researcher Armed forces,,2012.0,India,National,https://www.practo.com/gurgaon/doctor/abhay-ahluwalia-1-endocrinologist-endocrinologist,,,2025-04-29 15:47:05,2025-04-29 15:47:05,,
HR010853,GOC Vice Chief Medal for Distinguished Service,,2009.0,India,National,https://www.practo.com/gurgaon/doctor/abhay-ahluwalia-1-endocrinologist-endocrinologist,,,2025-04-29 15:47:05,2025-04-29 15:47:05,,
HR010853,DSL Award for best paper,Endocrine Society,2004.0,India,National,https://www.practo.com/gurgaon/doctor/abhay-ahluwalia-1-endocrinologist-endocrinologist,,,2025-04-29 15:47:05,2025-04-29 15:47:05,,
HR010853,DP Basu Young Scientist Award,,2004.0,India,National,https://www.practo.com/gurgaon/doctor/abhay-ahluwalia-1-endocrinologist-endocrinologist,,,2025-04-29 15:47:05,2025-04-29 15:47:05,,
HR010853,Gold Medal for standing first in MD Medicine,Armed Forces Medical College,1993.0,India,National,https://www.practo.com/gurgaon/doctor/abhay-ahluwalia-1-endocrinologist-endocrinologist,,,2025-04-29 15:47:05,2025-04-29 15:47:05,,
HR011643,Several publications in reputed International and Indian journals,,,India,National,https://www.practo.com/gurgaon/doctor/rohit-goel-1-cardiologist?practice_id=727274&specialization=Tetralogy%20of%20Fallot%20(TOF)&referrer=doctor_listing&category_name=service&category_id=184085,,,2025-06-13 18:13:57,2025-06-13 18:13:57,,
JH002889,Certificate in Advance Clinical Diabetology,,2000.0,United States,National,https://www.practo.com/ranchi/doctor/dr-ajay-chhabra-diabetologist,,,2025-04-17 17:53:17,2025-04-17 17:53:17,,
JH002889,Certificate in Advance Thyroid Disease,,2000.0,India,National,https://www.practo.com/ranchi/doctor/dr-ajay-chhabra-diabetologist,,,2025-04-17 17:53:17,2025-04-17 17:53:17,,
JH005026,Doctor of the Month,,2016.0,India,National,https://www.practo.com/kota/doctor/dr-pankaj-verma-2-infectious-diseases-physician/stories?fingerprint=8939e34a-4877-488a-bce2-aa1de341af90&from_amp=true,,,2025-04-19 17:14:43,2025-04-19 17:14:43,,
JH005817,Certificate on training on advance E.C.G,,,India,National,https://www.practo.com/ranchi/doctor/dr-amar-kumar-cardiologist,,,2025-04-17 11:14:42,2025-04-17 11:14:42,,
JH028267,Doctaratus medicines,,2020.0,India,National,https://www.practo.com/gurgaon/doctor/dr-manish-shrivastava-endocrinologist,,,2025-04-16 10:40:39,2025-04-16 10:40:39,,
KA009307,Life Time Achievement Award,Cardiology Society of India,2016.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Distinguished Faculty Award,Govind Ballabh Pant Institute of Post Graduate Medical Education & Research,2015.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Distinguished Alumnus Award,Maulana Azad Medical College,2014.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,World Health Initiative for Peace (WHIP),,2013.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Global Achiever Award,Global Punjabi Society,2010.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,"""Chikitsa Ratan"" Award",Medical Association,2010.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,The Andreas Gruentzig Distinguished Interventional Cardiologist Award,Cardio Vascular Society of India,2008.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Carrier Achievement Award,Indian Heart Rhythm Society,2007.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Rotary President's Recognition Award,Rotary Club of India,2007.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Padma Shree Award,,2006.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,WCCPC - Life Time Achievement Award for Outstanding Contribution in Cardiology,Dr. APJ Abdul kalam,2006.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Delhi Medical Association Legend in Cardiology,,2005.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Maulana Azad Medical College Old Students Award for Exemplary Services,,2005.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,National Award for Excellence in Medicine,,1999.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,"B C Roy Memorial Doctors State Award, Govt of NCT of Delhi",,1998.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Warner Heart Oration of Cardiological Society of India,,1988.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Award of Excellence in Cardiac Pacing,,1985.0,Australia,International,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,Searle Award,,1983.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA009307,D P Basu Award,,1981.0,India,National,https://www.practo.com/delhi/doctor/dr-k-k-sethi-cardiologist-1,,,2025-06-11 17:44:04,2025-06-11 17:44:04,,
KA010184,Chairman in Endocrine Conference,Indian Medical Association,2018.0,India,National,https://www.practo.com/bangalore/doctor/karunesh-kumar-h-s-diabetologist,,,2025-04-26 15:47:04,2025-04-26 15:47:04,,
KA010184,Felicitation by Ex-Servicemen Association,,2018.0,India,National,https://www.practo.com/bangalore/doctor/karunesh-kumar-h-s-diabetologist,,,2025-04-26 15:47:04,2025-04-26 15:47:04,,
KA010184,Best Service to Diabetic Patients Award,,2014.0,India,National,https://www.practo.com/bangalore/doctor/karunesh-kumar-h-s-diabetologist,,,2025-04-26 15:47:04,2025-04-26 15:47:04,,
KA010184,Samaja Seva Bhushana Award,,2009.0,India,National,https://www.practo.com/bangalore/doctor/karunesh-kumar-h-s-diabetologist,,,2025-04-26 15:47:04,2025-04-26 15:47:04,,
KA010184,Vydyakiya Ratna (Diamond Doctor) Award,Nava Karnataka Cultural Association,2008.0,India,National,https://www.practo.com/bangalore/doctor/karunesh-kumar-h-s-diabetologist,,,2025-04-26 15:47:04,2025-04-26 15:47:04,,
KA010280,Torrent Young Scholar Award Given for Outstanding Academic Achievement Among Endocrinology Trainees,,2009.0,India,National,https://www.practo.com/bangalore/doctor/dr-anantharaman-r-diabetologist-2?practice_id=693752&specialization=Hyperthyroidism&referrer=doctor_listing&category_name=symptom&category_id=165,,,2025-04-15 10:12:13,2025-04-15 10:12:13,,
KA010280,Gold Medal for the MD General Medicine Course,,2006.0,India,National,https://www.practo.com/bangalore/doctor/dr-anantharaman-r-diabetologist-2?practice_id=693752&specialization=Hyperthyroidism&referrer=doctor_listing&category_name=symptom&category_id=165,,,2025-04-15 10:12:13,2025-04-15 10:12:13,,
KA011005,"Written a Book on Diabetes, ""Madumehadali Dirghaaushya""",,2008.0,India,National,https://www.practo.com/bangalore/doctor/dr-ravindra-h-s-diabetologist,,,2025-04-24 11:43:47,2025-04-24 11:43:47,,
KA011693,Best Paper Award,,1998.0,India,National,https://www.practo.com/bangalore/doctor/dr-bagirath-raghuraman-cardiologist,,,2025-04-15 18:16:50,2025-04-15 18:16:50,,
KA011693,Best Outgoing Student,,1991.0,India,National,https://www.practo.com/bangalore/doctor/dr-bagirath-raghuraman-cardiologist,,,2025-04-15 18:16:50,2025-04-15 18:16:50,,
KA012534,Shinning Star Award,,2024.0,India,National,https://www.drameetoswal.com/,,,2025-06-11 17:08:56,2025-06-11 17:08:56,,
