client_doctor_code,campaign_start_date_(month_year),hcp_email_open_rate,hcp_whatsapp_read_rate,hcp_email_click_rate,hcp_whatsapp_click_rate,hcp_call_productive_rate,last_call_connected_date_(selected_month),average_duration_connected_calls
JK000787,2025-01-01,1.0,,,,,,
JK000819,2025-01-01,,1.0,,,,,
JK001097,2025-01-01,1.0,,,,,,
JK001101,2025-01-01,,1.0,,,,,
JK001152,2025-01-01,0.5,,,,,,
JK001479,2025-01-01,,0.4,,,,,
JK001492,2025-01-01,1.0,,,,,,
JK001593,2025-01-01,,1.0,,,,,
JK001655,2025-01-01,,0.3333333333333333,,,,,
JK001798,2025-01-01,1.0,1.0,,,,,
JK001816,2025-01-01,,0.6666666666666666,,,,,
JK001877,2025-01-01,,1.0,,,,,
JK002257,2025-01-01,,1.0,,,,,
JK002342,2025-01-01,,1.0,,,,,
JK002752,2025-01-01,1.0,1.0,,,,,
JK003327,2025-01-01,1.0,,,,,,
JK003416,2025-01-01,,0.4,,0.2,,,
JK003418,2025-01-01,,1.0,,,,,
JK003533,2025-01-01,1.0,,,,,,
JK003692,2025-01-01,1.0,0.2,,,,,
JK003771,2025-01-01,0.3333333333333333,1.0,,,,,
JK003933,2025-01-01,,1.0,,,,,
JK003950,2025-01-01,1.0,,,,,,
JK003951,2025-01-01,0.8333333333333334,1.0,,,,,
JK003982,2025-01-01,1.0,,0.2,,,,
JK003986,2025-01-01,1.0,,,,,,
JK003993,2025-01-01,0.8333333333333334,0.8,,,,,
JK004015,2025-01-01,,0.75,,,,,
JK004026,2025-01-01,,1.0,,,,,
JK004030,2025-01-01,1.0,0.3333333333333333,,,,,
JK004076,2025-01-01,0.25,,,,,,
JK004101,2025-01-01,0.25,1.0,,,,,
JK004108,2025-01-01,0.5,1.0,,,,,
JK004160,2025-01-01,,1.0,,,,,
JK004166,2025-01-01,1.0,,,,,,
JK004214,2025-01-01,1.0,1.0,,,,,
JK004222,2025-01-01,,0.8,,,,,
JK004227,2025-01-01,,1.0,,,,,
JK004399,2025-01-01,1.0,1.0,,,,,
JK004521,2025-01-01,1.0,1.0,,,,,
JK004528,2025-01-01,1.0,,,,,,
JK004668,2025-01-01,,0.8333333333333334,,,,,
JK004783,2025-01-01,,1.0,,,,,
JK004845,2025-01-01,,1.0,,,,,
JK004955,2025-01-01,,0.8,,,,,
JK004963,2025-01-01,,1.0,,,,,
JK004968,2025-01-01,,1.0,,0.3333333333333333,,,
JK005010,2025-01-01,1.0,1.0,,,,,
JK005125,2025-01-01,1.0,,,,,,
JK005157,2025-01-01,,1.0,,,,,
JK005184,2025-01-01,,0.16666666666666666,,,,,
JK005191,2025-01-01,1.0,1.0,,,,,
JK005826,2025-01-01,0.16666666666666666,,,,,,
JK005941,2025-01-01,,1.0,,,,,
JK006414,2025-01-01,,0.25,,,,,
JK006581,2025-01-01,,1.0,,,,,
JK007222,2025-01-01,,1.0,,,,,
JK007256,2025-01-01,1.0,,0.25,,,,
JK007647,2025-01-01,1.0,1.0,,,,,
JK007774,2025-01-01,1.0,1.0,,,,,
JK007781,2025-01-01,1.0,1.0,,,,,
JK007783,2025-01-01,0.3333333333333333,,,,,,
JK007868,2025-01-01,1.0,1.0,,,,,
JK007905,2025-01-01,1.0,0.3333333333333333,,,,,
JK007935,2025-01-01,,1.0,,,,,
JK008011,2025-01-01,1.0,1.0,,,,,
JK008017,2025-01-01,,1.0,,,,,
JK008024,2025-01-01,1.0,1.0,0.16666666666666666,,,,
JK008065,2025-01-01,,1.0,,,,,
JK008079,2025-01-01,,1.0,,1.0,,,
JK008108,2025-01-01,0.5,,,,,,
JK008721,2025-01-01,1.0,,,,,,
JK008770,2025-01-01,,1.0,,,,,
JK008902,2025-01-01,0.5,,,,,,
JK009039,2025-01-01,,1.0,,,,,
JK009075,2025-01-01,1.0,1.0,,,,,
JK009096,2025-01-01,1.0,0.3333333333333333,,,,,
JK009242,2025-01-01,,1.0,,,,,
JK009243,2025-01-01,,1.0,,,,,
JK009244,2025-01-01,,1.0,,0.6666666666666666,,,
JK009307,2025-01-01,,1.0,,,,,
JK009308,2025-01-01,,1.0,,,,,
JK009310,2025-01-01,0.5,1.0,,,,,
JK009400,2025-01-01,,1.0,,,,,
KA000054,2025-01-01,1.0,,1.0,,,,
KA000178,2025-01-01,0.5,0.25,,,,,
KA000202,2025-01-01,,1.0,,,,,
KA000321,2025-01-01,0.3333333333333333,,,,,,
KA000326,2025-01-01,,1.0,,,,,
KA000366,2025-01-01,0.5,,,,,,
KA000374,2025-01-01,1.0,0.25,,,,,
KA000399,2025-01-01,0.75,1.0,,,,,
KA000429,2025-01-01,1.0,,,,,,
KA000738,2025-01-01,,1.0,,,,,
KA001002,2025-01-01,,1.0,,,,,
KA001680,2025-01-01,0.5,0.3333333333333333,,,,,
KA001964,2025-01-01,0.16666666666666666,0.3333333333333333,,,,,
KA002719,2025-01-01,1.0,,,,,,
KA002895,2025-01-01,1.0,0.8333333333333334,,0.16666666666666666,,,
KA002963,2025-01-01,0.16666666666666666,,,,,,
KA003056,2025-01-01,0.25,1.0,,,,,
KA003366,2025-01-01,,1.0,,0.25,,,
KA003388,2025-01-01,1.0,1.0,,,,,
KA003511,2025-01-01,1.0,,,,,,
KA003547,2025-01-01,,1.0,,,,,
KA003570,2025-01-01,1.0,0.75,,,,,
KA003741,2025-01-01,,0.3333333333333333,,,,,
KA003747,2025-01-01,0.5,1.0,,0.2,,,
KA003758,2025-01-01,0.3333333333333333,,,,,,
KA003846,2025-01-01,1.0,0.75,,,,,
KA003888,2025-01-01,0.2,1.0,,,,,
KA003921,2025-01-01,1.0,,,,,,
KA003928,2025-01-01,0.25,,,,,,
KA004128,2025-01-01,1.0,,,,,,
KA004295,2025-01-01,0.25,,,,,,
KA004786,2025-01-01,1.0,1.0,,,,,
KA004973,2025-01-01,,0.25,,,,,
KA005083,2025-01-01,0.5,1.0,,,,,
KA005108,2025-01-01,1.0,1.0,,,,,
KA005353,2025-01-01,,1.0,,,,,
KA005354,2025-01-01,0.25,0.25,,,,,
KA005497,2025-01-01,1.0,,,,,,
KA005578,2025-01-01,,1.0,,,,,
KA005651,2025-01-01,,1.0,,,,,
KA005738,2025-01-01,1.0,1.0,,0.25,,,
KA005923,2025-01-01,0.75,1.0,,,,,
KA005927,2025-01-01,0.75,,,,,,
KA006009,2025-01-01,0.75,,,,,,
KA006035,2025-01-01,1.0,,,,,,
KA006065,2025-01-01,,0.6666666666666666,,,,,
KA006139,2025-01-01,,1.0,,,,,
KA006172,2025-01-01,,1.0,,,,,
KA006175,2025-01-01,0.3333333333333333,,,,,,
KA006301,2025-01-01,,1.0,,,,,
KA006510,2025-01-01,0.3333333333333333,1.0,,,,,
KA006558,2025-01-01,1.0,0.6666666666666666,,,,,
KA006600,2025-01-01,0.16666666666666666,0.3333333333333333,,,,,
KA006623,2025-01-01,,1.0,,,,,
KA006669,2025-01-01,0.5,1.0,,,,,
KA006687,2025-01-01,,0.8,,,,,
KA006711,2025-01-01,0.25,,,,,,
KA006819,2025-01-01,0.5,,,,,,
KA006838,2025-01-01,1.0,0.25,,,,,
KA006873,2025-01-01,1.0,0.75,,,,,
KA006972,2025-01-01,,1.0,,,,,
KA006979,2025-01-01,1.0,,,,,,
KA007184,2025-01-01,,1.0,,,,,
KA007234,2025-01-01,0.75,,,,,,
KA007483,2025-01-01,0.75,,,,,,
KA007509,2025-01-01,,1.0,,,,,
KA007524,2025-01-01,0.5,,,,,,
KA007526,2025-01-01,,0.6666666666666666,,,,,
KA007636,2025-01-01,0.5,0.6666666666666666,,,,,
KA007651,2025-01-01,,1.0,,,,,
KA007774,2025-01-01,0.6666666666666666,0.25,,0.25,,,
KA007861,2025-01-01,,1.0,,,,,
KA007868,2025-01-01,0.8333333333333334,,,,,,
KA007891,2025-01-01,,1.0,,,,,
KA007926,2025-01-01,,1.0,,,,,
KA007999,2025-01-01,,1.0,,,,,
KA008161,2025-01-01,0.5,0.6666666666666666,,,,,
KA008174,2025-01-01,1.0,1.0,,,,,
KA008245,2025-01-01,,1.0,,1.0,,,
KA008345,2025-01-01,,1.0,,,,,
KA008413,2025-01-01,,1.0,,,,,
KA008445,2025-01-01,1.0,,,,,,
KA008591,2025-01-01,,0.6666666666666666,,,,,
KA008983,2025-01-01,0.5,1.0,,,,,
KA009112,2025-01-01,,1.0,,,,,
KA009124,2025-01-01,0.3333333333333333,,,,,,
KA009171,2025-01-01,0.8333333333333334,,,,,,
KA009202,2025-01-01,,0.5,,0.25,,,
KA009279,2025-01-01,0.75,,,,,,
KA009303,2025-01-01,,1.0,,,,,
KA009344,2025-01-01,1.0,,,,,,
KA009519,2025-01-01,,0.6666666666666666,,,,,
KA009534,2025-01-01,0.3333333333333333,,,,,,
KA009550,2025-01-01,,1.0,,0.3333333333333333,,,
KA009577,2025-01-01,1.0,0.75,,,,,
KA009590,2025-01-01,,1.0,,,,,
KA009600,2025-01-01,1.0,,,,,,
KA009623,2025-01-01,0.16666666666666666,1.0,,,,,
KA009702,2025-01-01,1.0,0.25,,,,,
KA010206,2025-01-01,0.75,1.0,,,,,
KA010215,2025-01-01,0.6666666666666666,,,,,,
KA010484,2025-01-01,0.6666666666666666,0.75,,,,,
KA010632,2025-01-01,1.0,,,,,,
KA010713,2025-01-01,1.0,,,,,,
KA010846,2025-01-01,0.3333333333333333,0.6666666666666666,,,,,
KA010893,2025-01-01,,1.0,,,,,
KA010992,2025-01-01,1.0,0.6666666666666666,,,,,
KA011240,2025-01-01,0.75,,,,,,
KA011283,2025-01-01,,1.0,,,,,
KA011401,2025-01-01,,1.0,,,,,
KA011414,2025-01-01,0.5,1.0,,,,,
KA011675,2025-01-01,0.3333333333333333,1.0,,,,,
KA011678,2025-01-01,0.5,,,,,,
KA011724,2025-01-01,1.0,,,,,,
KA011766,2025-01-01,,1.0,,,,,
KA012076,2025-01-01,0.3333333333333333,1.0,,,,,
KA012139,2025-01-01,0.5,,,,,,
KA012263,2025-01-01,,1.0,,,,,
KA012331,2025-01-01,0.75,,,,,,
KA012765,2025-01-01,1.0,,,,,,
KA012776,2025-01-01,,1.0,,0.3333333333333333,,,
KA012777,2025-01-01,0.5,1.0,,,,,
KA013539,2025-01-01,,1.0,,,,,
KA013595,2025-01-01,,0.5,,,,,
KA013651,2025-01-01,1.0,,,,,,
KA014021,2025-01-01,0.16666666666666666,,,,,,
KA014095,2025-01-01,,0.16666666666666666,,,,,
KA014520,2025-01-01,,1.0,,,,,
KA014809,2025-01-01,,1.0,,,,,
KA016173,2025-01-01,0.75,,,,,,
KA016222,2025-01-01,0.16666666666666666,,,,,,
KA016228,2025-01-01,,1.0,,,,,
KA016245,2025-01-01,,0.6,,,,,
KA016267,2025-01-01,0.5,,,,,,
KA016346,2025-01-01,0.75,0.25,,,,,
KA016367,2025-01-01,0.8333333333333334,,,,,,
KA016396,2025-01-01,1.0,0.75,,,,,
KA016422,2025-01-01,,0.5,,,,,
KA016428,2025-01-01,,1.0,,0.3333333333333333,,,
KA016431,2025-01-01,,0.3333333333333333,,,,,
KA016440,2025-01-01,1.0,1.0,,,,,
KA016472,2025-01-01,1.0,,,,,,
KA016480,2025-01-01,0.5,,,,,,
KA016602,2025-01-01,,1.0,,,,,
KA016630,2025-01-01,,1.0,,,,,
KA016632,2025-01-01,,1.0,,,,,
KA016643,2025-01-01,,0.5,,,,,
KA016687,2025-01-01,0.5,1.0,,,,,
KA016752,2025-01-01,,0.75,,,,,
KA016785,2025-01-01,,1.0,,,,,
KA016821,2025-01-01,,0.2,,,,,
KA016830,2025-01-01,,1.0,,,,,
KA016863,2025-01-01,,1.0,,,,,
KA016895,2025-01-01,,1.0,,,,,
KA016991,2025-01-01,1.0,0.3333333333333333,,,,,
KA017048,2025-01-01,,1.0,,,,,
KA017058,2025-01-01,,1.0,,,,,
KA017095,2025-01-01,0.5,1.0,,,,,
KA017204,2025-01-01,,0.75,,,,,
KA017329,2025-01-01,0.8333333333333334,1.0,,,,,
KA017336,2025-01-01,,1.0,,,,,
KA017354,2025-01-01,0.25,1.0,,,,,
KA017378,2025-01-01,,0.5,,,,,
KA017405,2025-01-01,1.0,1.0,,,,,
KA017454,2025-01-01,0.5,,,,,,
KA017467,2025-01-01,1.0,1.0,0.16666666666666666,,,,
KA017470,2025-01-01,,0.3333333333333333,,,,,
KA017485,2025-01-01,0.5,,,,,,
KA017499,2025-01-01,1.0,0.25,,,,,
KA017556,2025-01-01,0.8333333333333334,,,,,,
KA017558,2025-01-01,0.6666666666666666,1.0,,,,,
KA017563,2025-01-01,0.75,,,,,,
KA017577,2025-01-01,1.0,,,,,,
KA017584,2025-01-01,1.0,,,,,,
KA017595,2025-01-01,,1.0,,,,,
KA017596,2025-01-01,1.0,1.0,,,,,
KA017606,2025-01-01,,0.3333333333333333,,,,,
KA017716,2025-01-01,,0.75,,,,,
KA017718,2025-01-01,0.3333333333333333,,,,,,
KA017729,2025-01-01,,0.3333333333333333,,,,,
KA017738,2025-01-01,,1.0,,,,,
KA017739,2025-01-01,1.0,,,,,,
KA017744,2025-01-01,,0.3333333333333333,,,,,
KA017752,2025-01-01,0.5,1.0,,,,,
KA017846,2025-01-01,,1.0,,,,,
KA017867,2025-01-01,,1.0,,,,,
KA017887,2025-01-01,0.5,,,,,,
KA017934,2025-01-01,1.0,1.0,,,,,
KA017937,2025-01-01,0.5,0.25,,,,,
KA018079,2025-01-01,0.4,1.0,,,,,
KA018109,2025-01-01,0.16666666666666666,,,,,,
KA018268,2025-01-01,0.4,,,,,,
KA018414,2025-01-01,1.0,1.0,,,,,
KA018483,2025-01-01,,1.0,,,,,
KA018508,2025-01-01,1.0,1.0,,,,,
KA018517,2025-01-01,,0.6666666666666666,,,,,
KA018541,2025-01-01,1.0,,,,,,
KA018593,2025-01-01,0.25,,,,,,
KA018930,2025-01-01,,1.0,,,,,
KA019179,2025-01-01,,1.0,,,,,
KA019284,2025-01-01,,0.75,,,,,
KA019347,2025-01-01,,1.0,,,,,
KA019380,2025-01-01,0.5,0.75,,,,,
KA019388,2025-01-01,,0.3333333333333333,,,,,
KA019573,2025-01-01,1.0,0.25,,,,,
KA019648,2025-01-01,1.0,1.0,,,,,
KA019667,2025-01-01,0.5,,,,,,
KA019676,2025-01-01,1.0,,,,,,
KA019697,2025-01-01,0.5,1.0,,,,,
KA019758,2025-01-01,0.6666666666666666,1.0,,,,,
KA019791,2025-01-01,1.0,1.0,,,,,
KA019902,2025-01-01,,1.0,,,,,
KA019950,2025-01-01,0.8333333333333334,0.8333333333333334,,,,,
KA020035,2025-01-01,1.0,1.0,,,,,
KA020062,2025-01-01,,1.0,,,,,
KA020064,2025-01-01,0.5,1.0,,,,,
KA020072,2025-01-01,1.0,,,,,,
KA020266,2025-01-01,,1.0,,,,,
KA020275,2025-01-01,,1.0,,,,,
KA020297,2025-01-01,0.5,1.0,,,,,
KA020317,2025-01-01,1.0,0.3333333333333333,,,,,
KA020318,2025-01-01,1.0,,,,,,
KA020324,2025-01-01,,1.0,,,,,
KA020345,2025-01-01,0.8333333333333334,0.75,,,,,
KA020364,2025-01-01,0.16666666666666666,,,,,,
KA020365,2025-01-01,,0.5,,,,,
KA020406,2025-01-01,1.0,,,,,,
KA020408,2025-01-01,0.8333333333333334,1.0,,,,,
KA020420,2025-01-01,0.6666666666666666,,,,,,
KA020436,2025-01-01,,0.5,,,,,
KA020440,2025-01-01,1.0,0.3333333333333333,,,,,
KA020441,2025-01-01,0.8333333333333334,0.6666666666666666,,,,,
KA020442,2025-01-01,,0.4,,,,,
KA020467,2025-01-01,,1.0,,,,,
KA020483,2025-01-01,1.0,,,,,,
KA020513,2025-01-01,,1.0,,,,,
KA020557,2025-01-01,0.5,,,,,,
KA020610,2025-01-01,,1.0,,,,,
KA020740,2025-01-01,0.6666666666666666,1.0,,,,,
KA020834,2025-01-01,1.0,0.25,,0.25,,,
KA020926,2025-01-01,,1.0,,1.0,,,
KA020946,2025-01-01,1.0,,,,,,
KA021116,2025-01-01,,1.0,,,,,
KA021118,2025-01-01,1.0,,,,,,
KA021127,2025-01-01,1.0,,,,,,
KA021151,2025-01-01,,1.0,,,,,
KA021224,2025-01-01,1.0,1.0,,,,,
KA021273,2025-01-01,1.0,1.0,,,,,
KA021509,2025-01-01,1.0,0.16666666666666666,,0.16666666666666666,,,
KA021652,2025-01-01,,1.0,,,,,
KA021767,2025-01-01,,1.0,,,,,
KA021769,2025-01-01,,1.0,,,,,
KA021828,2025-01-01,1.0,,,,,,
KA022292,2025-01-01,1.0,1.0,,,,,
KA022293,2025-01-01,0.5,,,,,,
KA022581,2025-01-01,0.75,,,,,,
KA022988,2025-01-01,0.5,1.0,,,,,
KA023047,2025-01-01,,1.0,,,,,
KA023061,2025-01-01,1.0,0.8,,,,,
KA023137,2025-01-01,1.0,1.0,,,,,
KA023369,2025-01-01,0.25,,,,,,
KA023377,2025-01-01,,1.0,,,,,
KA024148,2025-01-01,0.5,1.0,,,,,
KA024277,2025-01-01,,0.75,,,,,
KA024584,2025-01-01,,0.25,,,,,
KA024764,2025-01-01,0.5,,0.25,,,,
KA024782,2025-01-01,0.25,1.0,,,,,
KA024801,2025-01-01,1.0,,,,,,
KA024872,2025-01-01,,1.0,,,,,
KA025036,2025-01-01,,0.6666666666666666,,,,,
KA025047,2025-01-01,,1.0,,,,,
KA025218,2025-01-01,,1.0,,,,,
KA025453,2025-01-01,0.75,,,,,,
KA025527,2025-01-01,1.0,,,,,,
KA025652,2025-01-01,1.0,,,,,,
KA025662,2025-01-01,0.75,1.0,,,,,
KA025844,2025-01-01,0.25,0.6666666666666666,,,,,
KA025912,2025-01-01,,1.0,,,,,
KA025922,2025-01-01,0.3333333333333333,,,,,,
KA025951,2025-01-01,1.0,,,,,,
KA025973,2025-01-01,1.0,,,,,,
KA025991,2025-01-01,0.5,,,,,,
KA026013,2025-01-01,0.75,,,,,,
KA026830,2025-01-01,0.5,0.6666666666666666,,,,,
KA027068,2025-01-01,1.0,1.0,,,,,
KA027070,2025-01-01,1.0,0.6666666666666666,,,,,
KA027110,2025-01-01,1.0,1.0,,,,,
KA027332,2025-01-01,,1.0,,,,,
KA027359,2025-01-01,1.0,1.0,,,,,
KA027363,2025-01-01,,1.0,,,,,
KA027669,2025-01-01,,1.0,,,,,
KA027730,2025-01-01,1.0,1.0,,,,,
KA027752,2025-01-01,1.0,1.0,,,,,
KA027773,2025-01-01,1.0,,,,,,
KA027939,2025-01-01,0.5,,,,,,
KA028041,2025-01-01,0.16666666666666666,,,,,,
KA028158,2025-01-01,0.75,,,,,,
KA028412,2025-01-01,0.75,1.0,,,,,
KA028500,2025-01-01,1.0,,,,,,
KA028529,2025-01-01,1.0,1.0,,,,,
KA028539,2025-01-01,0.3333333333333333,,,,,,
KA028544,2025-01-01,1.0,,,,,,
KA028564,2025-01-01,0.3333333333333333,,,,,,
KA028591,2025-01-01,1.0,,,,,,
KA028592,2025-01-01,,0.3333333333333333,,,,,
KA028927,2025-01-01,1.0,,,,,,
KA028951,2025-01-01,1.0,,,,,,
KA028959,2025-01-01,,1.0,,,,,
KA029043,2025-01-01,,1.0,,,,,
KA029057,2025-01-01,1.0,1.0,,,,,
KA029139,2025-01-01,1.0,1.0,,,,,
KA029303,2025-01-01,0.3333333333333333,1.0,,,,,
KA029310,2025-01-01,0.6666666666666666,1.0,,,,,
KA029439,2025-01-01,,1.0,,,,,
KA029460,2025-01-01,0.3333333333333333,,,,,,
KA029470,2025-01-01,0.75,,,,,,
KA029482,2025-01-01,0.16666666666666666,1.0,,,,,
KA029496,2025-01-01,0.8333333333333334,,,,,,
KA029689,2025-01-01,1.0,0.8333333333333334,,,,,
KA029705,2025-01-01,,1.0,,,,,
KA029760,2025-01-01,1.0,,,,,,
KA029770,2025-01-01,1.0,1.0,,,,,
KA029785,2025-01-01,,1.0,,,,,
KA029787,2025-01-01,1.0,0.75,,,,,
KA029796,2025-01-01,1.0,1.0,,,,,
KA029825,2025-01-01,0.5,,,,,,
KA029947,2025-01-01,1.0,0.3333333333333333,,,,,
KA030047,2025-01-01,,1.0,,,,,
KA030086,2025-01-01,,1.0,,,,,
KA030585,2025-01-01,,1.0,,,,,
KA030670,2025-01-01,1.0,0.4,,,,,
KA031153,2025-01-01,1.0,,,,,,
KA031653,2025-01-01,,1.0,,,,,
KA032154,2025-01-01,1.0,0.25,,,,,
KA032894,2025-01-01,,1.0,,,,,
KA032896,2025-01-01,,1.0,,,,,
KA032901,2025-01-01,1.0,,,,,,
KA032902,2025-01-01,,1.0,,,,,
KA032910,2025-01-01,1.0,,,,,,
KA033050,2025-01-01,0.3333333333333333,1.0,,,,,
KA033170,2025-01-01,1.0,,,,,,
KA033557,2025-01-01,,1.0,,,,,
KA033703,2025-01-01,1.0,,,,,,
KA033737,2025-01-01,1.0,1.0,,,,,
KA034157,2025-01-01,1.0,,,,,,
KA034435,2025-01-01,,1.0,,,,,
KA034628,2025-01-01,0.75,0.3333333333333333,,,,,
KA034812,2025-01-01,0.75,,,,,,
KA035110,2025-01-01,,0.5,,,,,
KA035122,2025-01-01,1.0,0.6666666666666666,,,,,
KA035151,2025-01-01,0.3333333333333333,,,,,,
KA035154,2025-01-01,,0.5,,,,,
KA035380,2025-01-01,,1.0,,,,,
KA035517,2025-01-01,1.0,1.0,,,,,
KA035518,2025-01-01,,1.0,,,,,
KA035748,2025-01-01,1.0,,,,,,
KA035773,2025-01-01,0.5,1.0,,,,,
KA035783,2025-01-01,0.16666666666666666,,,,,,
KA035832,2025-01-01,,1.0,,,,,
KA035880,2025-01-01,,1.0,,,,,
KA036107,2025-01-01,,1.0,,,,,
KA036373,2025-01-01,1.0,1.0,,,,,
KA036403,2025-01-01,0.6666666666666666,1.0,,,,,
KA036479,2025-01-01,1.0,,,,,,
KA036514,2025-01-01,1.0,0.3333333333333333,,,,,
KA036811,2025-01-01,,1.0,,,,,
KA036929,2025-01-01,1.0,0.5,,,,,
KA036942,2025-01-01,1.0,,,,,,
KA037044,2025-01-01,,0.6666666666666666,,,,,
KA037187,2025-01-01,,1.0,,,,,
KA037451,2025-01-01,1.0,1.0,0.2,,,,
KA037547,2025-01-01,1.0,,,,,,
KA037617,2025-01-01,0.16666666666666666,,,,,,
KA037625,2025-01-01,,1.0,,,,,
KA037678,2025-01-01,,1.0,,,,,
KA037888,2025-01-01,1.0,,,,,,
KA038041,2025-01-01,1.0,,,,,,
KA038043,2025-01-01,1.0,,,,,,
KA038049,2025-01-01,1.0,,,,,,
KA038052,2025-01-01,,1.0,,,,,
KA038082,2025-01-01,0.6666666666666666,,,,,,
KA038100,2025-01-01,,1.0,,,,,
KA038213,2025-01-01,1.0,1.0,,,,,
KA038223,2025-01-01,1.0,,,,,,
KA038286,2025-01-01,1.0,1.0,,,,,
KA038287,2025-01-01,1.0,1.0,,,,,
KA038620,2025-01-01,0.3333333333333333,0.75,,,,,
KA038630,2025-01-01,,1.0,,,,,
KA038695,2025-01-01,0.8333333333333334,1.0,,,,,
KA038751,2025-01-01,0.5,,,,,,
KA038796,2025-01-01,0.6666666666666666,,,,,,
KA038839,2025-01-01,0.5,1.0,,,,,
KA038851,2025-01-01,0.5,,,,,,
KA038860,2025-01-01,,1.0,,,,,
KA038872,2025-01-01,,1.0,,,,,
KA038879,2025-01-01,,1.0,,,,,
KA038909,2025-01-01,0.8333333333333334,,,,,,
KA038918,2025-01-01,1.0,,,,,,
KA038922,2025-01-01,,1.0,,0.2,,,
KA039286,2025-01-01,0.5,1.0,,,,,
KA039367,2025-01-01,,1.0,,0.5,,,
KA039368,2025-01-01,1.0,,,,,,
KA039469,2025-01-01,,1.0,,,,,
KA039493,2025-01-01,,1.0,,,,,
KA039494,2025-01-01,1.0,0.8,,0.2,,,
KA039564,2025-01-01,,0.75,,0.25,,,
KA039771,2025-01-01,1.0,,,,,,
KA040195,2025-01-01,,1.0,,,,,
KA040203,2025-01-01,1.0,,,,,,
KA040466,2025-01-01,1.0,0.5,,,,,
KA040467,2025-01-01,0.8333333333333334,,,,,,
KA040482,2025-01-01,0.75,,,,,,
KA040535,2025-01-01,0.6666666666666666,,,,,,
KA040559,2025-01-01,,1.0,,,,,
KA040674,2025-01-01,1.0,,,,,,
KA040881,2025-01-01,0.5,,,,,,
KA040993,2025-01-01,0.3333333333333333,1.0,,,,,
KA041073,2025-01-01,1.0,,,,,,
KA041121,2025-01-01,0.16666666666666666,,,,,,
KA041209,2025-01-01,0.25,1.0,,,,,
KA041220,2025-01-01,1.0,,,,,,
KA041235,2025-01-01,0.75,,,,,,
KA041273,2025-01-01,1.0,,,,,,
KA041381,2025-01-01,,1.0,,1.0,,,
KA041465,2025-01-01,0.3333333333333333,,,,,,
KA041599,2025-01-01,,0.5,,,,,
KA041830,2025-01-01,1.0,1.0,,,,,
KA041836,2025-01-01,,1.0,,,,,
KA041839,2025-01-01,,1.0,,,,,
KA041949,2025-01-01,1.0,,,,,,
KA042026,2025-01-01,,1.0,,,,,
KA042205,2025-01-01,0.5,,,,,,
KA042245,2025-01-01,0.8333333333333334,,,,,,
KA042479,2025-01-01,0.6666666666666666,,,,,,
KA042527,2025-01-01,,1.0,,,,,
KA042814,2025-01-01,,1.0,,,,,
KA042998,2025-01-01,1.0,1.0,,,,,
KA043050,2025-01-01,,1.0,,,,,
KA043055,2025-01-01,0.8333333333333334,1.0,,,,,
KA043071,2025-01-01,1.0,,,,,,
KA043073,2025-01-01,0.8333333333333334,1.0,,,,,
KA043112,2025-01-01,,0.6666666666666666,,,,,
KA043135,2025-01-01,1.0,0.3333333333333333,,,,,
KA043136,2025-01-01,1.0,,,,,,
KA043361,2025-01-01,,1.0,,,,,
KA043439,2025-01-01,,1.0,,,,,
KA043588,2025-01-01,,1.0,,,,,
KA043735,2025-01-01,,1.0,,,,,
KA043885,2025-01-01,,1.0,,,,,
KA043945,2025-01-01,0.5,1.0,,,,,
KA044257,2025-01-01,,1.0,,,,,
KA044258,2025-01-01,,1.0,,,,,
KA044435,2025-01-01,,1.0,,,,,
KA044446,2025-01-01,0.5,1.0,,,,,
KA044461,2025-01-01,0.5,1.0,,,,,
KA044467,2025-01-01,0.5,1.0,,,,,
KA044468,2025-01-01,,1.0,,,,,
KA044669,2025-01-01,,1.0,,,,,
KA044675,2025-01-01,,1.0,,,,,
KA044695,2025-01-01,,1.0,,,,,
KA044773,2025-01-01,,1.0,,,,,
KA480858,2025-01-01,,1.0,,,,,
KA482013,2025-01-01,0.5,,,,,,
KA486977,2025-01-01,1.0,1.0,,,,,
KA487380,2025-01-01,1.0,1.0,,,,,
KA487496,2025-01-01,,0.8333333333333334,,,,,
KA488058,2025-01-01,0.5,1.0,,,,,
KA489320,2025-01-01,0.8333333333333334,1.0,,,,,
KA489784,2025-01-01,,1.0,,,,,
KA490200,2025-01-01,,1.0,,,,,
KA497575,2025-01-01,,1.0,,,,,
KL000166,2025-01-01,,0.2,,,,,
KL000173,2025-01-01,,1.0,,,,,
KL000180,2025-01-01,1.0,1.0,,,,,
KL000183,2025-01-01,0.3333333333333333,,,,,,
KL000246,2025-01-01,,1.0,,,,,
KL000248,2025-01-01,,1.0,,,,,
KL000252,2025-01-01,,1.0,,,,,
KL000379,2025-01-01,0.5,1.0,,,,,
KL000601,2025-01-01,,1.0,,,,,
KL000604,2025-01-01,1.0,1.0,,0.3333333333333333,,,
KL000893,2025-01-01,,1.0,,,,,
KL000907,2025-01-01,1.0,,,,,,
KL000957,2025-01-01,,1.0,,,,,
KL001098,2025-01-01,0.75,,,,,,
KL001104,2025-01-01,,1.0,,,,,
KL001440,2025-01-01,0.5,0.3333333333333333,,,,,
KL002457,2025-01-01,,1.0,,,,,
KL002965,2025-01-01,0.8333333333333334,1.0,,,,,
KL002966,2025-01-01,1.0,,,,,,
