Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
TN010460,"March, 2025",,66.67%,,,,,
TN010582,"March, 2025",14.3%,100.00%,,,,,
TN011001,"March, 2025",100.0%,,,,,,
TN011063,"March, 2025",,33.33%,,,,,
TN011080,"March, 2025",,42.86%,,,,,
TN011114,"March, 2025",71.4%,,,,,,
TN011117,"March, 2025",42.9%,100.00%,,,,,
TN011136,"March, 2025",71.4%,,,,,,
TN011151,"March, 2025",57.1%,33.33%,,,,,
TN011156,"March, 2025",,50.00%,,,,,
TN011286,"March, 2025",42.9%,16.67%,,,,,
TN011302,"March, 2025",57.1%,100.00%,,14.29%,,,
TN011356,"March, 2025",,66.67%,,,,,
TN011391,"March, 2025",,83.33%,,,,,
TN011413,"March, 2025",,100.00%,,,,,
TN011420,"March, 2025",71.4%,,,,,,
TN011433,"March, 2025",71.4%,83.33%,,,,,
TN011497,"March, 2025",100.0%,100.00%,,,,,
TN011508,"March, 2025",57.1%,14.29%,,,,,
TN011620,"March, 2025",100.0%,57.14%,,,,,
TN011629,"March, 2025",100.0%,,,,,,
TN011693,"March, 2025",100.0%,100.00%,,14.29%,,,
TN011725,"March, 2025",,100.00%,,,,,
TN011763,"March, 2025",57.1%,42.86%,,,,,
TN011794,"March, 2025",,100.00%,,,,,
TN011836,"March, 2025",,85.71%,,,,,
TN011986,"March, 2025",100.0%,66.67%,,,,,
TN012029,"March, 2025",,100.00%,,,,,
TN012068,"March, 2025",85.7%,20.00%,,,,,
TN012264,"March, 2025",100.0%,100.00%,,,,,
TN012304,"March, 2025",71.4%,,,,,,
TN012320,"March, 2025",,16.67%,,,,,
TN012456,"March, 2025",,100.00%,,,,,
TN012474,"March, 2025",71.4%,16.67%,,,,,
TN012492,"March, 2025",42.9%,100.00%,,,,,
TN012659,"March, 2025",,83.33%,,,,,
TN012703,"March, 2025",,14.29%,,,,,
TN012715,"March, 2025",,57.14%,,,,,
TN012717,"March, 2025",100.0%,100.00%,,,,,
TN012766,"March, 2025",71.4%,42.86%,,,,,
TN012773,"March, 2025",100.0%,,,,,,
TN012789,"March, 2025",85.7%,,,,,,
TN012802,"March, 2025",71.4%,,,,,,
TN012813,"March, 2025",100.0%,100.00%,,,,,
TN012830,"March, 2025",,100.00%,,,,,
TN012886,"March, 2025",,33.33%,,,,,
TN012892,"March, 2025",,100.00%,,,,,
TN013032,"March, 2025",,33.33%,,,,,
TN013068,"March, 2025",100.0%,100.00%,,,,,
TN013111,"March, 2025",42.9%,16.67%,,,,,
TN013116,"March, 2025",,100.00%,,,,,
TN013288,"March, 2025",,100.00%,,,,,
TN013461,"March, 2025",71.4%,16.67%,,,,,
TN013582,"March, 2025",,71.43%,,,,,
TN013950,"March, 2025",71.4%,85.71%,,,,,
TN013962,"March, 2025",71.4%,,,,,,
TN014034,"March, 2025",57.1%,,,,,,
TN014242,"March, 2025",71.4%,100.00%,,,,,
TN014279,"March, 2025",100.0%,,,,,,
TN014294,"March, 2025",100.0%,100.00%,,,,,
TN014506,"March, 2025",42.9%,71.43%,,,,,
TN014511,"March, 2025",57.1%,,,,,,
TN014931,"March, 2025",,28.57%,,,,,
TN014962,"March, 2025",100.0%,100.00%,,,,,
TN014969,"March, 2025",,100.00%,,14.29%,,,
TN015035,"March, 2025",42.9%,14.29%,,,,,
TN015291,"March, 2025",,14.29%,,14.29%,,,
TN015326,"March, 2025",42.9%,100.00%,,,,,
TN015358,"March, 2025",100.0%,66.67%,,,,,
TN015379,"March, 2025",100.0%,100.00%,,,,,
TN015398,"March, 2025",,50.00%,,,,,
TN015436,"March, 2025",71.4%,42.86%,,,,,
TN015454,"March, 2025",,85.71%,,,,,
TN015494,"March, 2025",,14.29%,,14.29%,,,
TN015503,"March, 2025",71.4%,,,,,,
TN015671,"March, 2025",,14.29%,,14.29%,,,
TN015739,"March, 2025",100.0%,100.00%,,,,,
TN015834,"March, 2025",100.0%,,,,,,
TN016315,"March, 2025",,100.00%,,,,,
TN016333,"March, 2025",,100.00%,,,,,
TN016427,"March, 2025",57.1%,,,,,,
TN016443,"March, 2025",42.9%,85.71%,,,,,
TN017037,"March, 2025",28.6%,85.71%,,,,,
TN017319,"March, 2025",100.0%,66.67%,,,,,
TN017342,"March, 2025",100.0%,28.57%,,,,,
TN018065,"March, 2025",57.1%,,,,,,
TN019245,"March, 2025",85.7%,14.29%,,,,,
TN019846,"March, 2025",,14.29%,,,,,
TN020533,"March, 2025",,33.33%,,,,,
TN020556,"March, 2025",42.9%,,,,,,
TN020601,"March, 2025",,100.00%,,,,,
TN020633,"March, 2025",,100.00%,,,,,
TN020737,"March, 2025",,83.33%,,,,,
TN020754,"March, 2025",,100.00%,,,,,
TN020761,"March, 2025",85.7%,,,,,,
TN020770,"March, 2025",57.1%,,,,,,
TN020782,"March, 2025",85.7%,,,,,,
TN020793,"March, 2025",,100.00%,,50.00%,,,
TN020846,"March, 2025",57.1%,,,,,,
TN020867,"March, 2025",,100.00%,,,,,
TN021065,"March, 2025",71.4%,85.71%,,14.29%,,,
TN021131,"March, 2025",,85.71%,,14.29%,,,
TN021134,"March, 2025",42.9%,,,,,,
TN021168,"March, 2025",28.6%,42.86%,,,,,
TN021322,"March, 2025",100.0%,,,,,,
TN021332,"March, 2025",100.0%,66.67%,,,,,
TN021387,"March, 2025",,16.67%,,,,,
TN021393,"March, 2025",42.9%,83.33%,,,,,
TN021396,"March, 2025",,100.00%,,,,,
TN021399,"March, 2025",28.6%,100.00%,,,,,
TN021423,"March, 2025",85.7%,,,,,,
TN021530,"March, 2025",,83.33%,,,,,
TN021532,"March, 2025",85.7%,,,,,,
TN021713,"March, 2025",,100.00%,,,,,
TN021748,"March, 2025",,100.00%,,,,,
TN021860,"March, 2025",,85.71%,,14.29%,,,
TN021872,"March, 2025",100.0%,100.00%,,,,,
TN022045,"March, 2025",,16.67%,,,,,
TN022078,"March, 2025",71.4%,,,,,,
TN022079,"March, 2025",85.7%,85.71%,,,,,
TN022093,"March, 2025",,100.00%,,,,,
TN022113,"March, 2025",,85.71%,,,,,
TN022117,"March, 2025",85.7%,85.71%,,,,,
TN022123,"March, 2025",85.7%,,,,,,
TN022130,"March, 2025",,66.67%,,,,,
TN022181,"March, 2025",100.0%,,,,,,
TN022183,"March, 2025",,100.00%,,,,,
TN022188,"March, 2025",100.0%,100.00%,,,,,
TN022190,"March, 2025",71.4%,100.00%,,,,,
TN022200,"March, 2025",,100.00%,,,,,
TN022202,"March, 2025",,100.00%,,,,,
TN022209,"March, 2025",71.4%,100.00%,,,,,
TN022212,"March, 2025",85.7%,42.86%,,,,,
TN022223,"March, 2025",,14.29%,,,,,
TN022233,"March, 2025",57.1%,,,,,,
TN022264,"March, 2025",42.9%,,,,,,
TN022425,"March, 2025",42.9%,100.00%,,14.29%,,,
TN022432,"March, 2025",,100.00%,,,,,
TN022528,"March, 2025",57.1%,,,,,,
TN022536,"March, 2025",,80.00%,,,,,
TN022640,"March, 2025",,85.71%,,,,,
TN022692,"March, 2025",85.7%,60.00%,,,,,
TN022754,"March, 2025",100.0%,100.00%,,,,,
TN022796,"March, 2025",,16.67%,,,,,
TN022909,"March, 2025",100.0%,100.00%,,,,,
TN022911,"March, 2025",57.1%,57.14%,,,,,
TN022953,"March, 2025",,71.43%,,,,,
TN022970,"March, 2025",,100.00%,,,,,
TN022976,"March, 2025",14.3%,,,,,,
TN022982,"March, 2025",42.9%,,,,,,
TN023007,"March, 2025",28.6%,14.29%,,,,,
TN023008,"March, 2025",85.7%,,,,,,
TN023033,"March, 2025",,16.67%,,,,,
TN023156,"March, 2025",,83.33%,,,,,
TN023174,"March, 2025",100.0%,,,,,,
TN023179,"March, 2025",100.0%,,,,,,
TN023216,"March, 2025",,42.86%,,,,,
TN023234,"March, 2025",100.0%,,,,,,
TN023249,"March, 2025",,50.00%,,,,,
TN023285,"March, 2025",,100.00%,,,,,
TN023308,"March, 2025",,85.71%,,,,,
TN023315,"March, 2025",42.9%,50.00%,,,,,
TN023318,"March, 2025",100.0%,83.33%,,,,,
TN023319,"March, 2025",42.9%,,,,,,
TN023368,"March, 2025",100.0%,100.00%,,,,,
TN023372,"March, 2025",,66.67%,,,,,
TN023441,"March, 2025",,100.00%,,100.00%,,,
TN023477,"March, 2025",14.3%,,,,,,
TN023494,"March, 2025",,100.00%,,,,,
TN023511,"March, 2025",,100.00%,,,,,
TN023576,"March, 2025",71.4%,42.86%,,,,,
TN023577,"March, 2025",85.7%,,,,,,
TN023657,"March, 2025",57.1%,100.00%,,,,,
TN023659,"March, 2025",100.0%,,,,,,
TN023678,"March, 2025",100.0%,,,,,,
TN023728,"March, 2025",,100.00%,,,,,
TN023742,"March, 2025",,100.00%,,,,,
TN023782,"March, 2025",71.4%,,,,,,
TN023821,"March, 2025",100.0%,,,,,,
TN023901,"March, 2025",85.7%,,,,,,
TN024045,"March, 2025",,100.00%,,,,,
TN024066,"March, 2025",,100.00%,,,,,
TN024072,"March, 2025",42.9%,100.00%,,,,,
TN024080,"March, 2025",,100.00%,,,,,
TN024185,"March, 2025",,100.00%,,,,,
TN024191,"March, 2025",100.0%,100.00%,,,,,
TN024194,"March, 2025",,85.71%,,,,,
TN024219,"March, 2025",100.0%,,,,,,
TN024234,"March, 2025",,100.00%,,,,,
TN024268,"March, 2025",100.0%,,,,,,
TN024328,"March, 2025",57.1%,,,,,,
TN024343,"March, 2025",,100.00%,,,,,
TN024413,"March, 2025",85.7%,14.29%,,,,,
TN024421,"March, 2025",,100.00%,,,,,
TN024430,"March, 2025",,100.00%,,,,,
TN024439,"March, 2025",100.0%,100.00%,,,,,
TN024448,"March, 2025",,85.71%,,,,,
TN024449,"March, 2025",42.9%,,,,,,
TN024462,"March, 2025",,100.00%,,,,,
TN024463,"March, 2025",,28.57%,,14.29%,,,
TN024472,"March, 2025",57.1%,14.29%,,,,,
TN024474,"March, 2025",42.9%,,,,,,
TN024508,"March, 2025",42.9%,,,,,,
TN024564,"March, 2025",85.7%,16.67%,,,,,
TN024566,"March, 2025",,16.67%,,,,,
TN024722,"March, 2025",,33.33%,,,,,
TN024792,"March, 2025",100.0%,100.00%,,,,,
TN024801,"March, 2025",42.9%,,,,,,
TN024935,"March, 2025",,85.71%,,,,,
TN025042,"March, 2025",42.9%,,,,,,
TN025047,"March, 2025",85.7%,,,,,,
TN025061,"March, 2025",100.0%,,,,,,
TN025070,"March, 2025",57.1%,100.00%,,,,,
TN025076,"March, 2025",,100.00%,,,,,
TN025079,"March, 2025",100.0%,100.00%,,,,,
TN025081,"March, 2025",,50.00%,,,,,
TN025084,"March, 2025",,100.00%,,,,,
TN025133,"March, 2025",,100.00%,,,,,
TN025138,"March, 2025",,50.00%,,,,,
TN025339,"March, 2025",,57.14%,,,,,
TN025345,"March, 2025",57.1%,,,,,,
TN025346,"March, 2025",57.1%,,,,,,
TN025404,"March, 2025",,100.00%,,,,,
TN025426,"March, 2025",85.7%,85.71%,,,,,
TN025428,"March, 2025",100.0%,100.00%,,,,,
TN025549,"March, 2025",42.9%,,,,,,
TN025556,"March, 2025",100.0%,100.00%,,,,,
TN025586,"March, 2025",42.9%,28.57%,,14.29%,,,
TN025668,"March, 2025",28.6%,100.00%,,,,,
TN025694,"March, 2025",100.0%,,,,,,
TN025700,"March, 2025",100.0%,,,,,,
TN025722,"March, 2025",85.7%,100.00%,,16.67%,,,
TN025746,"March, 2025",,100.00%,,,,,
TN025762,"March, 2025",57.1%,50.00%,,,,,
TN025987,"March, 2025",,71.43%,,,,,
TN026037,"March, 2025",,33.33%,,,,,
TN026185,"March, 2025",85.7%,,,,,,
TN026367,"March, 2025",100.0%,100.00%,,,,,
TN026392,"March, 2025",66.7%,100.00%,,,,,
TN026525,"March, 2025",,85.71%,,,,,
TN026625,"March, 2025",100.0%,,,,,,
TN026787,"March, 2025",71.4%,,,,,,
TN026832,"March, 2025",57.1%,,,,,,
TN026855,"March, 2025",85.7%,100.00%,,,,,
TN026919,"March, 2025",85.7%,100.00%,,,,,
TN026928,"March, 2025",,100.00%,,,,,
TN027019,"March, 2025",,85.71%,,,,,
TN027070,"March, 2025",100.0%,,,,,,
TN027140,"March, 2025",14.3%,66.67%,,,,,
TN027217,"March, 2025",28.6%,100.00%,,,,,
TN027385,"March, 2025",,85.71%,,14.29%,,,
TN027459,"March, 2025",,100.00%,,,,,
TN027653,"March, 2025",57.1%,100.00%,,,,,
TN027654,"March, 2025",,100.00%,,,,,
TN028252,"March, 2025",,100.00%,,,,,
TN028576,"March, 2025",71.4%,100.00%,,,,,
TN028580,"March, 2025",100.0%,100.00%,,,,,
TN028651,"March, 2025",85.7%,100.00%,,,,,
TN028981,"March, 2025",,100.00%,,,,,
TN029371,"March, 2025",,100.00%,,,,,
TN029528,"March, 2025",,33.33%,,,,,
TN030494,"March, 2025",57.1%,,,,,,
TN030976,"March, 2025",100.0%,66.67%,,,,,
TN031094,"March, 2025",,100.00%,,,,,
TN031183,"March, 2025",,100.00%,,,,,
TN031311,"March, 2025",100.0%,,,,,,
TN031356,"March, 2025",,100.00%,,,,,
TN031643,"March, 2025",57.1%,,,,,,
TN031769,"March, 2025",,100.00%,,,,,
TN031779,"March, 2025",71.4%,85.71%,,,,,
TN032065,"March, 2025",42.9%,,,,,,
TN032283,"March, 2025",42.9%,100.00%,,,,,
TN032406,"March, 2025",85.7%,100.00%,,,,,
TN032515,"March, 2025",100.0%,100.00%,,,,,
TN032518,"March, 2025",71.4%,,,,,,
TN032744,"March, 2025",,100.00%,,,,,
TN032816,"March, 2025",14.3%,85.71%,,,,,
TN033105,"March, 2025",42.9%,,,,,,
TN033951,"March, 2025",57.1%,100.00%,,,,,
TN034036,"March, 2025",28.6%,33.33%,,,,,
TN034041,"March, 2025",85.7%,57.14%,,,,,
TN034144,"March, 2025",57.1%,100.00%,,,,,
TN034655,"March, 2025",28.6%,,,,,,
TN034675,"March, 2025",100.0%,14.29%,,,,,
TN034691,"March, 2025",100.0%,100.00%,,,,,
TN034931,"March, 2025",71.4%,42.86%,,,,,
TN035174,"March, 2025",,100.00%,,,,,
TN035284,"March, 2025",,71.43%,,,,,
TN035409,"March, 2025",,42.86%,,,,,
TN035472,"March, 2025",28.6%,28.57%,,,,,
TN035657,"March, 2025",100.0%,,,,,,
TN035693,"March, 2025",,100.00%,,,,,
TN035703,"March, 2025",100.0%,100.00%,,,,,
TN035727,"March, 2025",,100.00%,,,,,
TN035759,"March, 2025",42.9%,14.29%,,,,,
TN035837,"March, 2025",,100.00%,,,,,
TN035996,"March, 2025",,100.00%,,,,,
TN036041,"March, 2025",42.9%,16.67%,,,,,
TN036120,"March, 2025",100.0%,,,,,,
TN036124,"March, 2025",100.0%,100.00%,,,,,
TN036168,"March, 2025",71.4%,,,,,,
TN036266,"March, 2025",42.9%,50.00%,,,,,
TN036481,"March, 2025",,100.00%,,,,,
TN036483,"March, 2025",,85.71%,,,,,
TN036550,"March, 2025",,100.00%,,,,,
TN036647,"March, 2025",,100.00%,,,,,
TN036805,"March, 2025",100.0%,100.00%,,,,,
TN036929,"March, 2025",28.6%,71.43%,,,,,
TN036942,"March, 2025",,33.33%,,,,,
TN037007,"March, 2025",,85.71%,,,,,
TN037307,"March, 2025",42.9%,,,,,,
TN037314,"March, 2025",71.4%,14.29%,,,,,
TN037507,"March, 2025",,100.00%,,,,,
TN037539,"March, 2025",100.0%,100.00%,,,,,
TN037821,"March, 2025",,100.00%,,,,,
TN038383,"March, 2025",42.9%,85.71%,,,,,
TN038631,"March, 2025",,100.00%,,,,,
TN039151,"March, 2025",85.7%,,,,,,
TN039154,"March, 2025",,100.00%,,,,,
TN039334,"March, 2025",,100.00%,,,,,
TN039358,"March, 2025",,100.00%,,,,,
TN039359,"March, 2025",57.1%,42.86%,,,,,
TN039416,"March, 2025",,42.86%,,,,,
TN039597,"March, 2025",,66.67%,,,,,
TN039679,"March, 2025",42.9%,71.43%,,,,,
TN039707,"March, 2025",,100.00%,,,,,
TN039825,"March, 2025",57.1%,100.00%,,,,,
TN039826,"March, 2025",,100.00%,,,,,
TN040303,"March, 2025",100.0%,100.00%,,,,,
TN040304,"March, 2025",,83.33%,,,,,
TN040345,"March, 2025",,100.00%,,,,,
TN040426,"March, 2025",,100.00%,,,,,
TN040443,"March, 2025",,100.00%,,,,,
TN040444,"March, 2025",100.0%,,,,,,
TN040457,"March, 2025",,100.00%,,,,,
TN040558,"March, 2025",100.0%,,,,,,
TN040600,"March, 2025",85.7%,,,,,,
TN040631,"March, 2025",,100.00%,,,,,
TN040637,"March, 2025",85.7%,42.86%,,,,,
TN040668,"March, 2025",,100.00%,,,,,
TN040686,"March, 2025",42.9%,,,,,,
TN040793,"March, 2025",85.7%,83.33%,,,,,
TN040885,"March, 2025",42.9%,100.00%,,,,,
TN040961,"March, 2025",85.7%,,,,,,
TN041056,"March, 2025",71.4%,,,,,,
TN041150,"March, 2025",28.6%,14.29%,,,,,
TN041193,"March, 2025",71.4%,71.43%,,,,,
TN041610,"March, 2025",85.7%,100.00%,,,,,
TN041639,"March, 2025",28.6%,100.00%,,,,,
TN041654,"March, 2025",28.6%,100.00%,,,,,
TN041655,"March, 2025",42.9%,100.00%,,,,,
TN041659,"March, 2025",85.7%,100.00%,,,,,
TN041662,"March, 2025",50.0%,100.00%,,,,,
TN041697,"March, 2025",42.9%,,,,,,
TN041719,"March, 2025",57.1%,85.71%,,,,,
TN041749,"March, 2025",,85.71%,,,,,
TN041898,"March, 2025",85.7%,14.29%,,,,,
TN041908,"March, 2025",57.1%,71.43%,,,,,
TN041921,"March, 2025",,100.00%,,,,,
TN041959,"March, 2025",71.4%,100.00%,,,,,
TN041968,"March, 2025",42.9%,28.57%,,,,,
TN042320,"March, 2025",85.7%,100.00%,,,,,
TN042324,"March, 2025",,100.00%,,,,,
TN042356,"March, 2025",85.7%,85.71%,,,,,
TN042440,"March, 2025",100.0%,85.71%,,,,,
TN042466,"March, 2025",,100.00%,,,,,
TN042792,"March, 2025",,100.00%,,,,,
TN042987,"March, 2025",28.6%,100.00%,,,,,
TN043003,"March, 2025",71.4%,57.14%,,,,,
TN043006,"March, 2025",85.7%,,,,,,
TN043213,"March, 2025",,100.00%,,,,,
TN043360,"March, 2025",28.6%,71.43%,,,,,
TN043364,"March, 2025",71.4%,,,,,,
TN043495,"March, 2025",,100.00%,,,,,
TN043518,"March, 2025",42.9%,100.00%,,,,,
TN043751,"March, 2025",,100.00%,,,,,
TN044071,"March, 2025",85.7%,,,,,,
TN044106,"March, 2025",28.6%,100.00%,,,,,
TN044110,"March, 2025",100.0%,71.43%,,,,,
TN044134,"March, 2025",,100.00%,,,,,
TN044531,"March, 2025",,100.00%,,,,,
TN044665,"March, 2025",57.1%,85.71%,,,,,
TN044930,"March, 2025",85.7%,,,,,,
TN044959,"March, 2025",,100.00%,,,,,
TN044962,"March, 2025",,100.00%,,,,,
TN045003,"March, 2025",85.7%,100.00%,,14.29%,,,
TN045048,"March, 2025",100.0%,,,,,,
TN045265,"March, 2025",57.1%,85.71%,,,,,
TN045327,"March, 2025",57.1%,,,,,,
TN045457,"March, 2025",85.7%,,,,,,
TN045466,"March, 2025",,16.67%,,,,,
TN045582,"March, 2025",57.1%,100.00%,,14.29%,,,
TN045707,"March, 2025",,100.00%,,,,,
TN045854,"March, 2025",85.7%,100.00%,,,,,
TN045856,"March, 2025",,50.00%,,,,,
TN045911,"March, 2025",100.0%,100.00%,,,,,
TN045960,"March, 2025",71.4%,14.29%,,14.29%,,,
TN046167,"March, 2025",42.9%,,,,,,
TN046351,"March, 2025",85.7%,14.29%,,,,,
TN046464,"March, 2025",57.1%,,,,,,
TN046548,"March, 2025",14.3%,,14.29%,,,,
TN046620,"March, 2025",71.4%,100.00%,,,,,
TN046637,"March, 2025",,100.00%,,,,,
TN046981,"March, 2025",85.7%,85.71%,,14.29%,,,
TN047157,"March, 2025",42.9%,,,,,,
TN047184,"March, 2025",42.9%,100.00%,,,,,
TN047410,"March, 2025",42.9%,100.00%,,,,,
TN047421,"March, 2025",,71.43%,,,,,
TN047485,"March, 2025",,14.29%,,,,,
TN047549,"March, 2025",42.9%,100.00%,,,,,
TN047550,"March, 2025",42.9%,,,,,,
TN047750,"March, 2025",28.6%,100.00%,,,,,
TN047761,"March, 2025",85.7%,100.00%,,,,,
TN047835,"March, 2025",57.1%,71.43%,,,,,
TN047966,"March, 2025",,100.00%,,,,,
TN048154,"March, 2025",100.0%,,,,,,
TN048254,"March, 2025",,100.00%,,,,,
TN048423,"March, 2025",,42.86%,,,,,
TN048635,"March, 2025",,14.29%,,,,,
TN048707,"March, 2025",,100.00%,,,,,
TN048710,"March, 2025",42.9%,83.33%,,,,,
TN048747,"March, 2025",,57.14%,,,,,
TN048882,"March, 2025",,85.71%,,,,,
TN049375,"March, 2025",100.0%,,,,,,
TN049571,"March, 2025",,71.43%,,,,,
TN049786,"March, 2025",71.4%,57.14%,,,,,
TN050004,"March, 2025",42.9%,14.29%,,,,,
TN050231,"March, 2025",85.7%,100.00%,,16.67%,,,
TN050535,"March, 2025",,100.00%,,,,,
TN051122,"March, 2025",85.7%,28.57%,,,,,
TN051344,"March, 2025",,33.33%,,,,,
TN051406,"March, 2025",71.4%,100.00%,,,,,
TN051408,"March, 2025",28.6%,100.00%,,,,,
TN051520,"March, 2025",,42.86%,,,,,
TN051530,"March, 2025",42.9%,100.00%,,,,,
TN051564,"March, 2025",,85.71%,,,,,
TN051565,"March, 2025",85.7%,100.00%,,14.29%,,,
TN051679,"March, 2025",57.1%,,,,,,
TN051878,"March, 2025",71.4%,,,,,,
TN051914,"March, 2025",28.6%,,,,,,
TN051958,"March, 2025",,100.00%,,,,,
TN051984,"March, 2025",42.9%,50.00%,,,,,
TN051992,"March, 2025",,100.00%,,,,,
TN052036,"March, 2025",,100.00%,,,,,
TN052090,"March, 2025",71.4%,100.00%,,,,,
TN052128,"March, 2025",42.9%,85.71%,,,,,
TN052150,"March, 2025",57.1%,,,,,,
TN052216,"March, 2025",,33.33%,,,,,
TN052323,"March, 2025",,100.00%,,,,,
TN052369,"March, 2025",100.0%,100.00%,,,,,
TN052376,"March, 2025",85.7%,,,,,,
TN052547,"March, 2025",,100.00%,,,,,
TN052597,"March, 2025",,14.29%,,,,,
TN052604,"March, 2025",,14.29%,,,,,
TN052795,"March, 2025",,100.00%,,,,,
TN052803,"March, 2025",71.4%,100.00%,,,,,
TN052868,"March, 2025",57.1%,85.71%,,,,,
TN052886,"March, 2025",57.1%,,,,,,
TN052942,"March, 2025",42.9%,,,,,,
TN052943,"March, 2025",100.0%,50.00%,,,,,
TN052972,"March, 2025",85.7%,100.00%,,,,,
TN052986,"March, 2025",85.7%,100.00%,,,,,
TN053012,"March, 2025",,50.00%,,,,,
TN053028,"March, 2025",42.9%,,,,,,
TN053042,"March, 2025",,100.00%,,,,,
TN053168,"March, 2025",85.7%,,,,,,
TN053247,"March, 2025",85.7%,100.00%,,,,,
TN053248,"March, 2025",,100.00%,,14.29%,,,
TN053257,"March, 2025",,100.00%,,,,,
TN053475,"March, 2025",,66.67%,,16.67%,,,
TN053538,"March, 2025",71.4%,14.29%,,,,,
TN053580,"March, 2025",57.1%,16.67%,,,,,
TN053586,"March, 2025",,16.67%,,,,,
TN053594,"March, 2025",,100.00%,,,,,
TN053716,"March, 2025",,100.00%,,,,,
TN054125,"March, 2025",,50.00%,,,,,
TN054212,"March, 2025",100.0%,100.00%,,,,,
TN054215,"March, 2025",85.7%,85.71%,,,,,
TN054221,"March, 2025",,100.00%,,14.29%,,,
TN054229,"March, 2025",71.4%,,,,,,
TN054231,"March, 2025",28.6%,100.00%,,,,,
TN054265,"March, 2025",71.4%,100.00%,,,,,
TN054318,"March, 2025",71.4%,57.14%,,,,,
TN054319,"March, 2025",42.9%,,,,,,
TN054320,"March, 2025",85.7%,100.00%,,,,,
TN054341,"March, 2025",57.1%,100.00%,,,,,
TN054641,"March, 2025",100.0%,100.00%,,,,,
TN054674,"March, 2025",100.0%,100.00%,,,,,
TN054675,"March, 2025",100.0%,100.00%,,,,,
TN054681,"March, 2025",66.7%,75.00%,,,,,
TN054685,"March, 2025",100.0%,50.00%,,,,,
TN054699,"March, 2025",50.0%,50.00%,,,,,
TN054700,"March, 2025",100.0%,,,,,,
TN054713,"March, 2025",100.0%,100.00%,50.00%,33.33%,,,
TN054736,"March, 2025",75.0%,,,,,,
TN054756,"March, 2025",50.0%,,,,,,
TN055268,"March, 2025",,100.00%,,,,,
TN055271,"March, 2025",100.0%,100.00%,,,,,
TN055489,"March, 2025",,66.67%,,,,,
TN055564,"March, 2025",100.0%,100.00%,,,,,
TN055587,"March, 2025",,100.00%,,,,,
TN055638,"March, 2025",,100.00%,,,,,
TN055640,"March, 2025",100.0%,100.00%,,,,,
TN055641,"March, 2025",100.0%,100.00%,,,,,
TN055643,"March, 2025",,66.67%,,33.33%,,,
TN055644,"March, 2025",,100.00%,,50.00%,,,
TN055653,"March, 2025",100.0%,100.00%,,,,,
TN055660,"March, 2025",,50.00%,,,,,
TN055792,"March, 2025",,50.00%,,,,,
TN055794,"March, 2025",100.0%,100.00%,,,,,
TN055822,"March, 2025",,100.00%,,,,,
TN055823,"March, 2025",100.0%,,,,,,
TN055867,"March, 2025",100.0%,100.00%,,33.33%,,,
TN055889,"March, 2025",,100.00%,,,,,
TN055890,"March, 2025",,33.33%,,,,,
TN055892,"March, 2025",,100.00%,,,,,
TN055893,"March, 2025",100.0%,100.00%,,,,,
TN055896,"March, 2025",100.0%,100.00%,,,,,
TN055898,"March, 2025",,100.00%,,,,,
TN479172,"March, 2025",71.4%,100.00%,,,,,
TN481792,"March, 2025",42.9%,,,,,,
TN481795,"March, 2025",28.6%,83.33%,,,,,
TN481814,"March, 2025",42.9%,16.67%,,,,,
TN481816,"March, 2025",,14.29%,,,,,
TN490422,"March, 2025",57.1%,,,,,,
TN493236,"March, 2025",,57.14%,,14.29%,,,
TN493394,"March, 2025",85.7%,,,,,,
TN497294,"March, 2025",,50.00%,,,,,
TR000016,"March, 2025",,28.57%,,,,,
TR000182,"March, 2025",71.4%,,,,,,
TR000236,"March, 2025",100.0%,,,,,,
TR000905,"March, 2025",85.7%,28.57%,,,,,
TR000977,"March, 2025",100.0%,100.00%,,,,,
TR000990,"March, 2025",71.4%,,,,,,
TR001002,"March, 2025",75.0%,100.00%,,,,,
TR001038,"March, 2025",42.9%,,,,,,
TR001047,"March, 2025",71.4%,,,,,,
TR001057,"March, 2025",42.9%,,,,,,
TR001085,"March, 2025",100.0%,66.67%,,,,,
TR001118,"March, 2025",57.1%,100.00%,,,,,
TR001121,"March, 2025",100.0%,,,,,,
TR001469,"March, 2025",57.1%,,,,,,
TR001535,"March, 2025",85.7%,100.00%,,,,,
TR001598,"March, 2025",,50.00%,,,,,
TR001601,"March, 2025",71.4%,,,,,,
TR001828,"March, 2025",71.4%,,,,,,
TR001901,"March, 2025",85.7%,100.00%,,14.29%,,,
TR002139,"March, 2025",57.1%,42.86%,,,,,
TR002159,"March, 2025",42.9%,,,,,,
TR002174,"March, 2025",,71.43%,,,,,
TR002257,"March, 2025",28.6%,100.00%,,,,,
TS000075,"March, 2025",50.0%,,,,,,
TS000133,"March, 2025",85.7%,16.67%,,,,,
TS000137,"March, 2025",,66.67%,,,,,
TS000147,"March, 2025",,100.00%,,100.00%,,,
TS000200,"March, 2025",85.7%,100.00%,,14.29%,,,
TS000235,"March, 2025",,100.00%,,,,,
TS000255,"March, 2025",71.4%,42.86%,,,,,
TS000316,"March, 2025",71.4%,,,,,,
TS001310,"March, 2025",,28.57%,,,,,
